原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,耕地,1,开发利用,开发利用,努力
,耐盐碱,1,耕地,耕地,取得
,突破,1,挖掘,挖掘,转化
,科研成果,1,作物,作物,转变
,种质,1,生产力,生产力,治理
,研究,1,,,
,生产力,1,,,
,现实,1,,,
,潜力,1,,,
,治理,1,,,
,植物,1,,,
,核心技术,1,,,
,挖掘,1,,,
,开发利用,1,,,
,基础性,1,,,
,取得,1,,,
,努力,1,,,
,加快,1,,,
,加强,1,,,
,利用,1,,,
,创新,1,,,
,关键,1,,,
,保护,1,,,
,作物,1,,,
,,,,,
要集中资源攻克关键核心技术，加快清洁高效开发利用，提升能源供给质量、利用效率和减碳水平。,高效,1,减碳,减碳,加快
,集中,1,利用效率,利用效率,关键
,资源,1,核心技术,核心技术,核心技术
,质量,1,开发利用,开发利用,资源
,能源,1,攻克,攻克,提升
,清洁,1,高效,高效,水平
,水平,1,清洁,清洁,能源
,核心技术,1,供给,供给,高效
,攻克,1,关键,关键,供给
,提升,1,能源,能源,质量
,开发利用,1,加快,加快,攻克
,加快,1,质量,质量,清洁
,利用效率,1,提升,提升,集中
,减碳,1,资源,资源,开发利用
,关键,1,集中,集中,利用效率
,供给,1,,,
,,,,,
“十三五”时期，我国科技事业加快发展，创新能力大幅提升，在基础前沿、战略高技术、民生科技等领域取得一批重大科技成果。这是在党中央坚强领导下，全党全国特别是广大科技工作者共同奋斗的结果。当前，我国已经开启全面建设社会主义现代化国家新征程，科技创新在党和国家发展全局中具有十分重要的地位和作用，全国广大科技工作者要面向世界科技前沿、面向经济主战场、面向国家重大需求、面向人民生命健康，坚定创新自信，紧抓创新机遇，勇攀科技高峰，破解发展难题，自觉肩负起光荣历史使命，加快实现高水平科技自立自强，为建设世界科技强国、实现中华民族伟大复兴作出新的更大贡献。,科技,7,科技,科技,创新
,面向,3,面向,面向,科技
,发展,3,创新,创新,发展
,创新,3,工作者,工作者,建设
,重大,2,科技前沿,科技前沿,经济
,我国,2,自立自强,自立自强,国家
,建设,2,共同奋斗,共同奋斗,加快
,广大,2,广大,广大,我国
,工作者,2,勇攀,勇攀,领域
,实现,2,面向世界,面向世界,世界
,国家,2,加快,加快,战略
,加快,2,科技事业,科技事业,重要
,高水平,1,紧抓,紧抓,基础
,高技术,1,肩负起,肩负起,实现
,高峰,1,重大,重大,重大
,领导,1,,,
,领域,1,,,
,面向世界,1,,,
,需求,1,,,
,难题,1,,,
,重要,1,,,
,贡献,1,,,
,自觉,1,,,
,自立自强,1,,,
,自信,1,,,
,肩负起,1,,,
,结果,1,,,
,经济,1,,,
,紧抓,1,,,
,科技成果,1,,,
,科技前沿,1,,,
,科技事业,1,,,
,社会主义,1,,,
,破解,1,,,
,生命,1,,,
,现代化,1,,,
,特别,1,,,
,民生,1,,,
,机遇,1,,,
,时期,1,,,
,提升,1,,,
,战略,1,,,
,征程,1,,,
,当前,1,,,
,强国,1,,,
,开启,1,,,
,已经,1,,,
,大幅,1,,,
,复兴,1,,,
,基础,1,,,
,坚强,1,,,
,坚定,1,,,
,地位,1,,,
,取得,1,,,
,历史使命,1,,,
,十分,1,,,
,十三,1,,,
,勇攀,1,,,
,前沿,1,,,
,创新能力,1,,,
,具有,1,,,
,共同奋斗,1,,,
,全面,1,,,
,全局,1,,,
,全国,1,,,
,全党全国,1,,,
,党和国家,1,,,
,党中央,1,,,
,光荣,1,,,
,健康,1,,,
,作用,1,,,
,作出,1,,,
,伟大,1,,,
,人民,1,,,
,主战场,1,,,
,中华民族,1,,,
,世界,1,,,
,一批,1,,,
,,,,,
数字经济是科技创新的重要前沿。二十国集团要共担数字时代的责任，加快新型数字基础设施建设，促进数字技术同实体经济深度融合，帮助发展中国家消除“数字鸿沟”。,数字,5,数字,数字,创新
,经济,2,要共担,要共担,科技
,鸿沟,1,鸿沟,鸿沟,技术
,重要,1,十国集团,十国集团,建设
,责任,1,前沿,前沿,经济
,要共担,1,基础设施,基础设施,加快
,融合,1,融合,融合,数字
,科技,1,经济,经济,重要
,深度,1,发展中国家,发展中国家,促进
,消除,1,深度,深度,融合
,时代,1,新型,新型,深度
,新型,1,实体,实体,前沿
,技术,1,消除,消除,时代
,建设,1,责任,责任,新型
,帮助,1,科技,科技,基础设施
,实体,1,,,
,基础设施,1,,,
,发展中国家,1,,,
,十国集团,1,,,
,加快,1,,,
,前沿,1,,,
,创新,1,,,
,促进,1,,,
,,,,,
要以科技创新为驱动，推进能源资源、产业结构、消费结构转型升级，推动经济社会绿色发展，探索发展和保护相协同的新路径。,发展,2,消费结构,消费结构,创新
,驱动,1,协同,协同,科技
,转型,1,产业结构,产业结构,发展
,路径,1,路径,路径,推动
,资源,1,经济社会,经济社会,推进
,能源,1,发展,发展,资源
,绿色,1,转型,转型,驱动
,经济社会,1,驱动,驱动,探索
,科技,1,探索,探索,经济社会
,消费结构,1,绿色,绿色,绿色
,推进,1,升级,升级,协同
,推动,1,能源,能源,能源
,探索,1,科技,科技,保护
,协同,1,创新,创新,升级
,升级,1,推进,推进,转型
,创新,1,,,
,保护,1,,,
,产业结构,1,,,
,,,,,
积极推进创新。创新是推动人类社会进步的重要力量。我经常说，一个国家、一个地区不创新不行，创新慢了也不行。亚太地区具有独特智力资源和深厚创新传统，孕育了许多新技术、新产业、新机制，一直是全球创新发展领头羊。当前，新一轮科技革命和产业变革深入发展，信息技术、生物技术、制造技术方兴未艾，为促进经济增长，应对重大疫病、气候变化、自然灾害等挑战提供了保障。,创新,6,创新,创新,创新
,技术,3,技术,技术,科技
,发展,2,不行,不行,发展
,产业,2,产业,产业,技术
,不行,2,新机制,新机制,经济
,一个,2,疫病,疫病,国家
,领头羊,1,方兴未艾,方兴未艾,推动
,革命,1,领头羊,领头羊,产业
,重要,1,亚太地区,亚太地区,重要
,重大,1,孕育,孕育,社会
,进步,1,信息技术,信息技术,推进
,资源,1,自然灾害,自然灾害,重大
,许多,1,智力,智力,全球
,自然灾害,1,深厚,深厚,人类
,经济,1,变革,变革,资源
,经常,1,,,
,积极,1,,,
,科技,1,,,
,社会,1,,,
,疫病,1,,,
,生物,1,,,
,独特,1,,,
,深厚,1,,,
,深入,1,,,
,气候变化,1,,,
,智力,1,,,
,方兴未艾,1,,,
,新机制,1,,,
,新一轮,1,,,
,提供,1,,,
,推进,1,,,
,推动,1,,,
,挑战,1,,,
,当前,1,,,
,应对,1,,,
,孕育,1,,,
,增长,1,,,
,地区,1,,,
,国家,1,,,
,变革,1,,,
,力量,1,,,
,制造,1,,,
,具有,1,,,
,全球,1,,,
,信息技术,1,,,
,保障,1,,,
,促进,1,,,
,传统,1,,,
,人类,1,,,
,亚太地区,1,,,
,一直,1,,,
,,,,,
我们要加速科技创新和制度创新，推动科技成果转化，培育经济发展新动能，使创新成为统筹经济发展和绿色转型的有力支撑。要加强亚太成员科技创新协作，为科技发展打造开放、公平、公正、非歧视的环境。工商界处于科技创新前沿，要努力成为研发投入、成果转化的主力军。,创新,5,创新,创新,创新
,科技,4,科技,科技,科技
,发展,3,转化,转化,发展
,转化,2,非歧视,非歧视,经济
,经济,2,发展,发展,推动
,成为,2,工商界,工商界,加强
,非歧视,1,科技成果,科技成果,我们
,转型,1,主力军,主力军,成为
,绿色,1,前沿,前沿,支撑
,统筹,1,协作,协作,成果
,科技成果,1,统筹,统筹,研发
,研发,1,亚太,亚太,努力
,环境,1,动能,动能,培育
,有力,1,成为,成为,环境
,支撑,1,公正,公正,转化
,推动,1,,,
,投入,1,,,
,打造,1,,,
,我们,1,,,
,成果,1,,,
,成员,1,,,
,开放,1,,,
,工商界,1,,,
,处于,1,,,
,培育,1,,,
,协作,1,,,
,努力,1,,,
,动能,1,,,
,加速,1,,,
,加强,1,,,
,前沿,1,,,
,制度,1,,,
,公正,1,,,
,公平,1,,,
,亚太,1,,,
,主力军,1,,,
,,,,,
创新是引领世界发展的重要动力。要坚持创新驱动大方向，点燃数字经济新引擎，让数字技术的成果惠及更多亚太地区人民。,数字,2,数字,数字,创新
,创新,2,创新,创新,发展
,驱动,1,惠及,惠及,技术
,重要,1,大方向,大方向,经济
,经济,1,亚太地区,亚太地区,世界
,点燃,1,引擎,引擎,数字
,技术,1,点燃,点燃,重要
,成果,1,引领,引领,坚持
,惠及,1,驱动,驱动,人民
,引领,1,成果,成果,成果
,引擎,1,坚持,坚持,引领
,大方向,1,动力,动力,驱动
,坚持,1,人民,人民,动力
,发展,1,技术,技术,引擎
,动力,1,世界,世界,惠及
,人民,1,,,
,亚太地区,1,,,
,世界,1,,,
,,,,,
经济技术合作是亚太经合组织重要合作领域，应该加大投入力度，确保发展中成员从中受益，为亚太地区发展繁荣持续注入新动力。,合作,2,合作,合作,发展
,发展,2,新动力,新动力,技术
,领域,1,亚太经合组织,亚太经合组织,经济
,重要,1,亚太地区,亚太地区,合作
,经济,1,发展,发展,领域
,繁荣,1,从中,从中,重要
,确保,1,繁荣,繁荣,加大
,注入,1,确保,确保,投入
,新动力,1,受益,受益,力度
,持续,1,注入,注入,持续
,投入,1,成员,成员,应该
,技术,1,力度,力度,确保
,成员,1,投入,投入,繁荣
,应该,1,加大,加大,注入
,受益,1,领域,领域,亚太地区
,加大,1,,,
,力度,1,,,
,从中,1,,,
,亚太经合组织,1,,,
,亚太地区,1,,,
,,,,,
要实施好科技创新行动计划，加强知识产权保护国际合作，打造开放、公平、公正、非歧视的科技发展环境。,科技,2,非歧视,非歧视,创新
,非歧视,1,科技,科技,科技
,行动计划,1,行动计划,行动计划,发展
,知识产权,1,知识产权,知识产权,加强
,环境,1,公正,公正,合作
,打造,1,打造,打造,国际
,开放,1,公平,公平,环境
,实施,1,开放,开放,开放
,国际,1,创新,创新,实施
,合作,1,合作,合作,打造
,发展,1,保护,保护,知识产权
,加强,1,加强,加强,保护
,创新,1,环境,环境,公平
,公正,1,实施,实施,行动计划
,公平,1,国际,国际,公正
,保护,1,,,
,,,,,
中方将启动科技创新提升计划，向东盟提供1000项先进适用技术，未来5年支持300名东盟青年科学家来华交流。倡议开展数字治理对话，深化数字技术创新应用。,数字,2,东盟,东盟,创新
,东盟,2,数字,数字,科技
,青年,1,适用技术,适用技术,数字
,适用技术,1,1000,1000,提升
,计划,1,300,300,应用
,科技,1,技术创新,技术创新,支持
,科学家,1,来华,来华,科学家
,深化,1,倡议,倡议,先进
,治理,1,中方,中方,提供
,来华,1,对话,对话,开展
,未来,1,深化,深化,深化
,支持,1,交流,交流,交流
,提升,1,科学家,科学家,技术创新
,提供,1,治理,治理,未来
,技术创新,1,青年,青年,治理
,开展,1,,,
,应用,1,,,
,对话,1,,,
,启动,1,,,
,创新,1,,,
,先进,1,,,
,倡议,1,,,
,交流,1,,,
,中方,1,,,
,300,1,,,
,1000,1,,,
,,,,,
要共同推动区域能源转型，探讨建立清洁能源合作中心，加强可再生能源技术分享。,能源,2,能源,能源,技术
,转型,1,再生能源,再生能源,推动
,清洁,1,分享,分享,加强
,推动,1,清洁,清洁,合作
,探讨,1,探讨,探讨,共同
,技术,1,转型,转型,建立
,建立,1,区域,区域,能源
,合作,1,共同,共同,中心
,区域,1,合作,合作,区域
,加强,1,加强,加强,转型
,分享,1,推动,推动,清洁
,再生能源,1,中心,中心,分享
,共同,1,技术,技术,探讨
,中心,1,建立,建立,再生能源
,,,,,
要增强中国－东盟国家海洋科技联合研发中心活力，构建蓝色经济伙伴关系，促进海洋可持续发展。,海洋,2,海洋,海洋,科技
,蓝色,1,东盟国家,东盟国家,发展
,联合,1,伙伴关系,伙伴关系,经济
,经济,1,蓝色,蓝色,中国
,科技,1,构建,构建,促进
,研发,1,活力,活力,增强
,活力,1,研发,研发,研发
,构建,1,科技,科技,构建
,持续,1,增强,增强,海洋
,增强,1,联合,联合,持续
,发展,1,促进,促进,活力
,促进,1,持续,持续,中心
,伙伴关系,1,中心,中心,联合
,中心,1,发展,发展,伙伴关系
,中国,1,经济,经济,蓝色
,东盟国家,1,,,
,,,,,
开展科技体制改革攻坚，目的是从体制机制上增强科技创新和应急应变能力，突出目标导向、问题导向，抓重点、补短板、强弱项，锚定目标、精准发力、早见成效，加快建立保障高水平科技自立自强的制度体系，提升科技创新体系化能力。,科技,3,科技,科技,创新
,目标,2,导向,导向,科技
,导向,2,自立自强,自立自强,加快
,创新,2,补短,补短,体系
,高水平,1,体系化,体系化,提升
,问题,1,发力,发力,问题
,锚定,1,科技体制,科技体制,能力
,重点,1,锚定,锚定,增强
,见成效,1,创新,创新,改革
,补短,1,目标,目标,机制
,自立自强,1,应变能力,应变能力,重点
,能力,1,见成效,见成效,制度
,精准,1,攻坚,攻坚,开展
,突出,1,精准,精准,建立
,科技体制,1,强弱,强弱,保障
,目的,1,,,
,机制,1,,,
,是从,1,,,
,攻坚,1,,,
,改革,1,,,
,提升,1,,,
,强弱,1,,,
,开展,1,,,
,建立,1,,,
,应急,1,,,
,应变能力,1,,,
,增强,1,,,
,发力,1,,,
,加快,1,,,
,制度,1,,,
,保障,1,,,
,体系化,1,,,
,体系,1,,,
,体制,1,,,
,,,,,
要支持中关村国家自主创新示范区更好发挥科技资源和制度创新优势，开展高水平科技自立自强先行先试改革。,科技,2,自立自强,自立自强,创新
,创新,2,先试,先试,科技
,高水平,1,科技,科技,国家
,资源,1,创新,创新,自主
,自立自强,1,示范区,示范区,发挥
,自主,1,中关村,中关村,优势
,示范区,1,高水平,高水平,资源
,更好,1,先行,先行,支持
,改革,1,自主,自主,改革
,支持,1,更好,更好,制度
,开展,1,发挥,发挥,开展
,国家,1,开展,开展,更好
,发挥,1,优势,优势,自立自强
,制度,1,改革,改革,高水平
,先试,1,资源,资源,示范区
,先行,1,,,
,优势,1,,,
,中关村,1,,,
,,,,,
一年多来，中俄两国共同携手，克服新冠肺炎疫情不利影响，创造性实施千余项科技创新合作交流活动，积极推动两国在疫情防控、航空航天、核能、数字经济等领域取得一批丰硕合作成果，中俄联合科技创新基金成功启动，战略性大项目合作取得重要进展。实践证明，中俄两国科技创新合作潜力巨大、前景广阔。,合作,4,合作,合作,创新
,科技,3,两国,两国,科技
,创新,3,科技,科技,经济
,两国,3,创新,创新,推动
,疫情,2,疫情,疫情,合作
,取得,2,新冠,新冠,领域
,领域,1,取得,取得,数字
,项目,1,交流活动,交流活动,重要
,防控,1,丰硕,丰硕,积极
,重要,1,航空航天,航空航天,成果
,进展,1,实践证明,实践证明,取得
,航空航天,1,一年多来,一年多来,一批
,肺炎,1,千余,千余,实施
,联合,1,肺炎,肺炎,共同
,经济,1,创造性,创造性,疫情
,积极,1,,,
,潜力,1,,,
,核能,1,,,
,新冠,1,,,
,数字,1,,,
,携手,1,,,
,推动,1,,,
,战略性,1,,,
,成果,1,,,
,成功,1,,,
,影响,1,,,
,广阔,1,,,
,巨大,1,,,
,实践证明,1,,,
,实施,1,,,
,基金,1,,,
,启动,1,,,
,千余,1,,,
,前景,1,,,
,创造性,1,,,
,共同,1,,,
,克服,1,,,
,交流活动,1,,,
,丰硕,1,,,
,不利,1,,,
,一批,1,,,
,一年多来,1,,,
,,,,,
要狠抓绿色低碳技术攻关，加快先进技术推广应用。,技术,2,低碳,低碳,技术
,绿色,1,狠抓,狠抓,加快
,狠抓,1,攻关,攻关,先进
,攻关,1,推广应用,推广应用,攻关
,推广应用,1,技术,技术,绿色
,加快,1,绿色,绿色,低碳
,先进,1,先进,先进,推广应用
,低碳,1,加快,加快,狠抓
,,,,,
当今世界正经历百年未有之大变局，全球科技创新进入密集活跃期，新一轮科技革命和产业变革对全球经济结构产生了深刻影响。粤港澳大湾区要围绕建设国际科技创新中心战略定位，努力建设全球科技创新高地，推动新兴产业发展。中国愿同世界各国科学家、国际科技组织一道，密切国际科技交流合作，加强重大科学问题研究，促进共性科学技术破解，深化重点科学项目协作，共同推进世界科学事业发展，更好造福人类。,科技,5,科技,科技,创新
,国际,3,创新,创新,科技
,创新,3,全球,全球,发展
,全球,3,国际,国际,建设
,科学,2,粤港澳,粤港澳,经济
,建设,2,科技交流,科技交流,推动
,发展,2,大变局,大变局,加强
,世界,2,区要,区要,产业
,高地,1,愿同,愿同,合作
,项目,1,造福人类,造福人类,科学
,革命,1,活跃期,活跃期,中国
,问题,1,科学,科学,世界
,重点,1,大湾,大湾,战略
,重大,1,科学事业,科学事业,研究
,造福人类,1,建设,建设,国际
,进入,1,,,
,结构,1,,,
,经济,1,,,
,经历,1,,,
,组织,1,,,
,粤港澳,1,,,
,科技交流,1,,,
,科学技术,1,,,
,科学家,1,,,
,科学事业,1,,,
,破解,1,,,
,研究,1,,,
,百年,1,,,
,深化,1,,,
,深刻影响,1,,,
,活跃期,1,,,
,未有,1,,,
,更好,1,,,
,新兴产业,1,,,
,新一轮,1,,,
,推进,1,,,
,推动,1,,,
,战略,1,,,
,愿同,1,,,
,当今世界,1,,,
,密集,1,,,
,密切,1,,,
,定位,1,,,
,大湾,1,,,
,大变局,1,,,
,围绕,1,,,
,合作,1,,,
,各国,1,,,
,变革,1,,,
,协作,1,,,
,区要,1,,,
,努力,1,,,
,加强,1,,,
,共性,1,,,
,共同,1,,,
,促进,1,,,
,产生,1,,,
,产业,1,,,
,中心,1,,,
,中国,1,,,
,一道,1,,,
,,,,,
新形势下，双方要共享发展机遇，做大合作蛋糕。抓住新一轮科技革命和产业变革机遇，加快前沿科技产业合作。,机遇,2,机遇,机遇,科技
,合作,2,合作,合作,发展
,革命,1,科技产业,科技产业,加快
,蛋糕,1,新形势下,新形势下,产业
,科技产业,1,蛋糕,蛋糕,合作
,科技,1,前沿,前沿,变革
,新形势下,1,共享,共享,革命
,新一轮,1,做大,做大,新一轮
,抓住,1,变革,变革,机遇
,变革,1,新一轮,新一轮,前沿
,发展,1,抓住,抓住,抓住
,双方,1,科技,科技,共享
,加快,1,加快,加快,双方
,前沿,1,双方,双方,新形势下
,共享,1,革命,革命,科技产业
,做大,1,,,
,产业,1,,,
,,,,,
科技伦理是科技活动必须遵守的价值准则，要坚持增进人类福祉、尊重生命权利、公平公正、合理控制风险、保持公开透明的原则，健全多方参与、协同共治的治理体制机制，塑造科技向善的文化理念和保障机制。,科技,3,科技,科技,科技
,风险,1,共治,共治,坚持
,遵守,1,向善,向善,人类
,透明,1,保障机制,保障机制,必须
,福祉,1,福祉,福祉,机制
,生命,1,增进,增进,协同
,理念,1,伦理,伦理,活动
,活动,1,准则,准则,治理
,治理,1,协同,协同,体制
,权利,1,遵守,遵守,理念
,机制,1,塑造,塑造,生命
,文化,1,多方,多方,参与
,控制,1,公正,公正,文化
,必须,1,健全,健全,尊重
,尊重,1,尊重,尊重,风险
,多方,1,,,
,增进,1,,,
,塑造,1,,,
,坚持,1,,,
,向善,1,,,
,合理,1,,,
,参与,1,,,
,原则,1,,,
,协同,1,,,
,准则,1,,,
,共治,1,,,
,公正,1,,,
,公开,1,,,
,公平,1,,,
,健全,1,,,
,保障机制,1,,,
,保持,1,,,
,体制,1,,,
,伦理,1,,,
,价值,1,,,
,人类,1,,,
