原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,转变,1,领跑者,领跑者,优势
,落脚点,1,,,
,能力,1,,,
,美好生活,1,,,
,精锐,1,,,
,竞争,1,,,
,突破,1,,,
,科技领域,1,,,
,科技成就,1,,,
,科学,1,,,
,研究部署,1,,,
,目标,1,,,
,满足,1,,,
,水平,1,,,
,民生,1,,,
,根本,1,,,
,标志性,1,,,
,构筑,1,,,
,方向,1,,,
,新兴,1,,,
,整体,1,,,
,改善,1,,,
,支撑,1,,,
,战略,1,,,
,我国,1,,,
,惠民,1,,,
,强国,1,,,
,引领,1,,,
,引导,1,,,
,开拓者,1,,,
,建设,1,,,
,并行,1,,,
,尽早,1,,,
,导向,1,,,
,富民,1,,,
,实现,1,,,
,安排,1,,,
,地方,1,,,
,向往,1,,,
,取得,1,,,
,卡脖子,1,,,
,加快,1,,,
,加强,1,,,
,功夫,1,,,
,力量,1,,,
,力争,1,,,
,前沿,1,,,
,利民,1,,,
,创造,1,,,
,关键,1,,,
,关系,1,,,
,全局,1,,,
,先发,1,,,
,作出,1,,,
,体系,1,,,
,人民,1,,,
,交叉,1,,,
,世界,1,,,
,下大,1,,,
,,,,,
基础研究是整个科学体系的源头。要瞄准世界科技前沿，抓住大趋势，下好“先手棋”，打好基础、储备长远，甘于坐冷板凳，勇于做栽树人、挖井人，实现前瞻性基础研究、引领性原创成果重大突破，夯实世界科技强国建设的根基。要加大应用基础研究力度，以推动重大科技项目为抓手，打通“最后一公里”，拆除阻碍产业化的“篱笆墙”，疏通应用基础研究和产业化连接的快车道，促进创新链和产业链精准对接，加快科研成果从样品到产品再到商品的转化，把科技成果充分应用到现代化事业中去。,基础,5,基础,基础,创新
,研究,4,研究,研究,科技
,应用,3,应用,应用,建设
,科技,2,产业化,产业化,推动
,产业化,2,科技前沿,科技前沿,加快
,世界,2,篱笆墙,篱笆墙,科学
,项目,1,先手棋,先手棋,世界
,阻碍,1,栽树,栽树,研究
,长远,1,科技,科技,基础
,重大突破,1,挖井,挖井,实现
,重大,1,坐冷板凳,坐冷板凳,体系
,连接,1,甘于,甘于,重大
,转化,1,科研成果,科研成果,促进
,趋势,1,科技成果,科技成果,应用
,精准,1,抓手,抓手,成果
,篱笆墙,1,,,
,科研成果,1,,,
,科技成果,1,,,
,科技前沿,1,,,
,科学,1,,,
,瞄准,1,,,
,疏通,1,,,
,甘于,1,,,
,现代化,1,,,
,源头,1,,,
,栽树,1,,,
,根基,1,,,
,样品,1,,,
,最后,1,,,
,整个,1,,,
,推动,1,,,
,挖井,1,,,
,拆除,1,,,
,抓手,1,,,
,抓住,1,,,
,打通,1,,,
,成果,1,,,
,快车道,1,,,
,强国,1,,,
,引领,1,,,
,建设,1,,,
,对接,1,,,
,实现,1,,,
,夯实,1,,,
,坐冷板凳,1,,,
,商品,1,,,
,原创,1,,,
,勇于,1,,,
,加快,1,,,
,加大,1,,,
,力度,1,,,
,前瞻性,1,,,
,创新,1,,,
,公里,1,,,
,先手棋,1,,,
,充分,1,,,
,储备,1,,,
,促进,1,,,
,体系,1,,,
,产品,1,,,
,产业链,1,,,
,事业,1,,,
,,,,,
工程科技是推动人类进步的发动机，是产业革命、经济发展、社会进步的有力杠杆。广大工程科技工作者既要有工匠精神，又要有团结精神，围绕国家重大战略需求，瞄准经济建设和事关国家安全的重大工程科技问题，紧贴新时代社会民生现实需求和军民融合需求，加快自主创新成果转化应用，在前瞻性、战略性领域打好主动仗。,需求,3,科技,科技,创新
,科技,3,工程,工程,科技
,工程,3,需求,需求,发展
,重大,2,进步,进步,建设
,进步,2,主动仗,主动仗,经济
,经济,2,精神,精神,国家
,精神,2,重大,重大,推动
,社会,2,紧贴,紧贴,加快
,国家,2,产业革命,产业革命,领域
,领域,1,前瞻性,前瞻性,战略
,问题,1,社会,社会,自主
,转化,1,事关,事关,社会
,融合,1,既要,既要,重大
,自主,1,工作者,工作者,人类
,紧贴,1,国家,国家,问题
,瞄准,1,,,
,现实,1,,,
,民生,1,,,
,杠杆,1,,,
,有力,1,,,
,时代,1,,,
,既要,1,,,
,推动,1,,,
,战略性,1,,,
,战略,1,,,
,成果,1,,,
,建设,1,,,
,应用,1,,,
,广大,1,,,
,工匠,1,,,
,工作者,1,,,
,安全,1,,,
,围绕,1,,,
,团结,1,,,
,发展,1,,,
,发动机,1,,,
,加快,1,,,
,前瞻性,1,,,
,创新,1,,,
,军民,1,,,
,人类,1,,,
,产业革命,1,,,
,事关,1,,,
,主动仗,1,,,
,,,,,
全面深化科技体制改革，提升创新体系效能，着力激发创新活力。创新决胜未来，改革关乎国运。科技领域是最需要不断改革的领域。2014年6月9日，我在两院院士大会讲话中强调，推进自主创新，最紧迫的是要破除体制机制障碍，最大限度解放和激发科技作为第一生产力所蕴藏的巨大潜能。围绕这些重点任务，这些年来，我们大力推进科技体制改革，科技体制改革全面发力、多点突破、纵深发展，科技体制改革主体架构已经确立，重要领域和关键环节改革取得实质性突破。,改革,7,科技体制,科技体制,创新
,科技体制,4,改革,改革,科技
,创新,4,创新,创新,发展
,领域,2,激发,激发,我们
,突破,2,2014,2014,领域
,激发,2,发力,发力,自主
,推进,2,科技领域,科技领域,重要
,全面,2,推进,推进,体系
,需要,1,突破,突破,推进
,障碍,1,全面,全面,突破
,院士,1,领域,领域,提升
,限度,1,决胜,决胜,不断
,重要,1,破除,破除,全面
,重点,1,关键环节,关键环节,需要
,这些年来,1,国运,国运,改革
,这些,1,,,
,讲话,1,,,
,解放,1,,,
,蕴藏,1,,,
,自主,1,,,
,纵深,1,,,
,紧迫,1,,,
,第一,1,,,
,科技领域,1,,,
,科技,1,,,
,确立,1,,,
,破除,1,,,
,着力,1,,,
,生产力,1,,,
,潜能,1,,,
,深化,1,,,
,活力,1,,,
,架构,1,,,
,机制,1,,,
,未来,1,,,
,最大,1,,,
,效能,1,,,
,提升,1,,,
,我们,1,,,
,强调,1,,,
,已经,1,,,
,巨大,1,,,
,实质性,1,,,
,大力,1,,,
,大会,1,,,
,多点,1,,,
,国运,1,,,
,围绕,1,,,
,取得,1,,,
,发展,1,,,
,发力,1,,,
,决胜,1,,,
,关键环节,1,,,
,关乎,1,,,
,作为,1,,,
,体系,1,,,
,体制,1,,,
,任务,1,,,
,主体,1,,,
,两院,1,,,
,不断,1,,,
,2014,1,,,
,,,,,
今年是我国改革开放40周年。新时代全面深化改革决心不能动摇、勇气不能减弱。科技体制改革要敢于啃硬骨头，敢于涉险滩、闯难关，破除一切制约科技创新的思想障碍和制度藩篱，正所谓“穷则变，变则通，通则久”。,敢于,2,敢于,敢于,创新
,不能,2,穷则变,穷则变,科技
,难关,1,变则通,变则通,我国
,障碍,1,40,40,全面
,通则,1,科技体制,科技体制,改革
,藩篱,1,藩篱,藩篱,制度
,穷则变,1,涉险,涉险,时代
,科技体制,1,硬骨头,硬骨头,思想
,科技,1,通则,通则,一切
,硬骨头,1,难关,难关,科技体制
,破除,1,破除,破除,勇气
,深化改革,1,深化改革,深化改革,制约
,涉险,1,不能,不能,不能
,时代,1,改革开放,改革开放,敢于
,改革开放,1,周年,周年,改革开放
,改革,1,,,
,所谓,1,,,
,我国,1,,,
,思想,1,,,
,周年,1,,,
,变则通,1,,,
,勇气,1,,,
,动摇,1,,,
,制约,1,,,
,制度,1,,,
,创新,1,,,
,减弱,1,,,
,决心,1,,,
,全面,1,,,
,今年,1,,,
,一切,1,,,
,40,1,,,
,,,,,
要坚持科技创新和制度创新“双轮驱动”，以问题为导向，以需求为牵引，在实践载体、制度安排、政策保障、环境营造上下功夫，在创新主体、创新基础、创新资源、创新环境等方面持续用力，强化国家战略科技力量，提升国家创新体系整体效能。要优化和强化技术创新体系顶层设计，明确企业、高校、科研院所创新主体在创新链不同环节的功能定位，激发各类主体创新激情和活力。要加快转变政府科技管理职能，发挥好组织优势。,创新,10,创新,创新,创新
,科技,3,主体,主体,科技
,主体,3,科技,科技,国家
,环境,2,强化,强化,加快
,强化,2,体系,体系,战略
,国家,2,功能定位,功能定位,企业
,制度,2,科研院所,科研院所,基础
,体系,2,环境,环境,体系
,高校,1,制度,制度,坚持
,驱动,1,顶层,顶层,发挥
,顶层,1,双轮,双轮,优势
,需求,1,下功夫,下功夫,资源
,问题,1,技术创新,技术创新,提升
,载体,1,效能,效能,问题
,转变,1,载体,载体,方面
,资源,1,,,
,设计,1,,,
,营造,1,,,
,职能,1,,,
,组织,1,,,
,管理,1,,,
,科研院所,1,,,
,用力,1,,,
,环节,1,,,
,牵引,1,,,
,激情,1,,,
,激发,1,,,
,活力,1,,,
,明确,1,,,
,方面,1,,,
,整体,1,,,
,效能,1,,,
,政策,1,,,
,政府,1,,,
,提升,1,,,
,持续,1,,,
,技术创新,1,,,
,战略,1,,,
,导向,1,,,
,实践,1,,,
,安排,1,,,
,基础,1,,,
,坚持,1,,,
,各类,1,,,
,发挥,1,,,
,双轮,1,,,
,加快,1,,,
,功能定位,1,,,
,力量,1,,,
,保障,1,,,
,优化,1,,,
,优势,1,,,
,企业,1,,,
,不同,1,,,
,下功夫,1,,,
,,,,,
企业是创新的主体，是推动创新创造的生力军。正如恩格斯所说：“社会一旦有技术上的需要，则这种需要就会比十所大学更能把科学推向前进。”要推动企业成为技术创新决策、研发投入、科研组织和成果转化的主体，培育一批核心技术能力突出、集成创新能力强的创新型领军企业。要发挥市场对技术研发方向、路线选择、要素价格、各类创新要素配置的导向作用，让市场真正在创新资源配置中起决定性作用。要完善政策支持、要素投入、激励保障、服务监管等长效机制，带动新技术、新产品、新业态蓬勃发展。要加快创新成果转化应用，彻底打通关卡，破解实现技术突破、产品制造、市场模式、产业发展“一条龙”转化的瓶颈。,创新,5,创新,创新,创新
,技术,4,要素,要素,发展
,转化,3,转化,转化,技术
,要素,3,技术,技术,推动
,市场,3,打通关,打通关,加快
,企业,3,研发,研发,产业
,需要,2,成果,成果,科学
,研发,2,主体,主体,企业
,推动,2,企业,企业,实现
,投入,2,比十所,比十所,社会
,成果,2,中起,中起,发挥
,作用,2,投入,投入,突破
,产品,2,推动,推动,核心技术
,主体,2,一条龙,一条龙,作用
,领军,1,生力军,生力军,能力
,集成,1,,,
,长效机制,1,,,
,配置,1,,,
,选择,1,,,
,这种,1,,,
,路线,1,,,
,资源配置,1,,,
,蓬勃发展,1,,,
,能力,1,,,
,组织,1,,,
,突破,1,,,
,突出,1,,,
,科研,1,,,
,科学,1,,,
,社会,1,,,
,破解,1,,,
,真正,1,,,
,监管,1,,,
,生力军,1,,,
,瓶颈,1,,,
,激励,1,,,
,比十所,1,,,
,正如,1,,,
,模式,1,,,
,核心技术,1,,,
,服务,1,,,
,更能,1,,,
,方向,1,,,
,政策,1,,,
,支持,1,,,
,推向,1,,,
,技术创新,1,,,
,打通关,1,,,
,所说,1,,,
,成为,1,,,
,恩格斯,1,,,
,彻底,1,,,
,应用,1,,,
,带动,1,,,
,就会,1,,,
,导向,1,,,
,实现,1,,,
,完善,1,,,
,大学,1,,,
,培育,1,,,
,各类,1,,,
,发挥,1,,,
,发展,1,,,
,加快,1,,,
,前进,1,,,
,制造,1,,,
,创造,1,,,
,创新能力,1,,,
,创新型,1,,,
,决策,1,,,
,决定性,1,,,
,保障,1,,,
,价格,1,,,
,产业,1,,,
,中起,1,,,
,业态,1,,,
,一条龙,1,,,
,一旦,1,,,
,一批,1,,,
,,,,,
要高标准建设国家实验室，推动大科学计划、大科学工程、大科学中心、国际科技创新基地的统筹布局和优化。要加快建立科技咨询支撑行政决策的科技决策机制，注重发挥智库和专业研究机构作用，完善科技决策机制，提高科学决策能力。要加快构建军民融合发展体系，完善军民融合组织管理体系、工作运行体系、政策制度体系，清除“民参军”、“军转民”障碍。要加大知识产权保护执法力度，完善知识产权服务体系。,科技,3,决策,决策,创新
,科学,3,完善,完善,科技
,完善,3,科技,科技,发展
,决策,3,体系,体系,建设
,体系,3,科学,科学,国家
,融合,2,知识产权,知识产权,推动
,知识产权,2,军民,军民,加快
,机制,2,融合,融合,科学
,加快,2,科技咨询,科技咨询,研究
,军民,2,军转民,军转民,国际
,高标准,1,机制,机制,体系
,障碍,1,加快,加快,发挥
,运行,1,科学决策,科学决策,提高
,计划,1,智库,智库,作用
,行政,1,高标准,高标准,融合
,能力,1,,,
,统筹,1,,,
,组织,1,,,
,管理体系,1,,,
,科技咨询,1,,,
,科学决策,1,,,
,研究,1,,,
,清除,1,,,
,注重,1,,,
,构建,1,,,
,机构,1,,,
,服务体系,1,,,
,智库,1,,,
,政策,1,,,
,支撑,1,,,
,提高,1,,,
,推动,1,,,
,执法,1,,,
,建设,1,,,
,建立,1,,,
,布局,1,,,
,工程,1,,,
,工作,1,,,
,实验室,1,,,
,基地,1,,,
,国际,1,,,
,国家,1,,,
,发挥,1,,,
,发展,1,,,
,参军,1,,,
,加大,1,,,
,力度,1,,,
,制度,1,,,
,创新,1,,,
,军转民,1,,,
,保护,1,,,
,作用,1,,,
,优化,1,,,
,中心,1,,,
,专业,1,,,
,,,,,
深度参与全球科技治理，贡献中国智慧，着力推动构建人类命运共同体。科学技术是世界性的、时代性的，发展科学技术必须具有全球视野。不拒众流，方为江海。自主创新是开放环境下的创新，绝不能关起门来搞，而是要聚四海之气、借八方之力。要深化国际科技交流合作，在更高起点上推进自主创新，主动布局和积极利用国际创新资源，努力构建合作共赢的伙伴关系，共同应对未来发展、粮食安全、能源安全、人类健康、气候变化等人类共同挑战，在实现自身发展的同时惠及其他更多国家和人民，推动全球范围平衡发展。,发展,4,创新,创新,创新
,创新,4,人类,人类,科技
,全球,3,构建,构建,发展
,人类,3,全球,全球,国家
,自主,2,科学技术,科学技术,推动
,科学技术,2,发展,发展,合作
,构建,2,自主,自主,中国
,推动,2,科技交流,科技交流,国际
,国际,2,不拒,不拒,自主
,合作,2,众流,众流,实现
,共同,2,之气,之气,推进
,高起点,1,时代性,时代性,全球
,资源,1,共同,共同,人类
,贡献,1,合作,合作,资源
,视野,1,关起门来,关起门来,人民
,范围,1,,,
,自身,1,,,
,能源安全,1,,,
,而是,1,,,
,绝不能,1,,,
,粮食安全,1,,,
,积极,1,,,
,科技交流,1,,,
,科技,1,,,
,着力,1,,,
,环境,1,,,
,深度,1,,,
,深化,1,,,
,治理,1,,,
,江海,1,,,
,气候变化,1,,,
,未来,1,,,
,智慧,1,,,
,时代性,1,,,
,推进,1,,,
,挑战,1,,,
,惠及,1,,,
,必须,1,,,
,开放,1,,,
,应对,1,,,
,平衡,1,,,
,布局,1,,,
,实现,1,,,
,国家,1,,,
,四海,1,,,
,命运,1,,,
,同时,1,,,
,参与,1,,,
,努力,1,,,
,利用,1,,,
,具有,1,,,
,其他,1,,,
,关起门来,1,,,
,共同体,1,,,
,八方,1,,,
,健康,1,,,
,伙伴关系,1,,,
,众流,1,,,
,人民,1,,,
,之气,1,,,
,之力,1,,,
,主动,1,,,
,中国,1,,,
,世界性,1,,,
,不拒,1,,,
,,,,,
要坚持以全球视野谋划和推动科技创新，全方位加强国际科技创新合作，积极主动融入全球科技创新网络，提高国家科技计划对外开放水平，积极参与和主导国际大科学计划和工程，鼓励我国科学家发起和组织国际科技合作计划。要把“一带一路”建成创新之路，合作建设面向沿线国家的科技创新联盟和科技创新基地，为各国共同发展创造机遇和平台。要最大限度用好全球创新资源，全面提升我国在全球创新格局中的位势，提高我国在全球科技治理中的影响力和规则制定能力。,科技,8,科技,科技,创新
,创新,8,创新,创新,科技
,全球,5,全球,全球,发展
,计划,3,合作,合作,建设
,我国,3,计划,计划,国家
,国际,3,我国,我国,推动
,合作,3,国际,国际,我国
,提高,2,位势,位势,加强
,国家,2,积极主动,积极主动,合作
,鼓励,1,提高,提高,科学
,面向,1,融入,融入,国际
,限度,1,谋划,谋划,坚持
,资源,1,全方位,全方位,全球
,谋划,1,沿线,沿线,提高
,视野,1,积极参与,积极参与,资源
,规则,1,,,
,融入,1,,,
,能力,1,,,
,联盟,1,,,
,网络,1,,,
,组织,1,,,
,积极参与,1,,,
,积极主动,1,,,
,科学家,1,,,
,科学,1,,,
,沿线,1,,,
,治理,1,,,
,水平,1,,,
,格局,1,,,
,机遇,1,,,
,最大,1,,,
,提升,1,,,
,推动,1,,,
,影响力,1,,,
,建设,1,,,
,建成,1,,,
,平台,1,,,
,工程,1,,,
,对外开放,1,,,
,基地,1,,,
,坚持,1,,,
,各国,1,,,
,发起,1,,,
,发展,1,,,
,加强,1,,,
,制定,1,,,
,创造,1,,,
,共同,1,,,
,全面,1,,,
,全方位,1,,,
,位势,1,,,
,主导,1,,,
,一路,1,,,
,一带,1,,,
,,,,,
牢固确立人才引领发展的战略地位，全面聚集人才，着力夯实创新发展人才基础。功以才成，业由才广。世上一切事物中人是最可宝贵的，一切创新成果都是人做出来的。硬实力、软实力，归根到底要靠人才实力。全部科技史都证明，谁拥有了一流创新人才、拥有了一流科学家，谁就能在科技创新中占据优势。当前，我国高水平创新人才仍然不足，特别是科技领军人才匮乏。,人才,7,人才,人才,创新
,创新,5,创新,创新,科技
,实力,3,实力,实力,发展
,科技,2,一流,一流,我国
,拥有,2,牢固确立,牢固确立,人才
,发展,2,功以,功以,基础
,一流,2,业由才,业由才,优势
,一切,2,科技,科技,成果
,高水平,1,拥有,拥有,科学家
,领军,1,科技史,科技史,全面
,证明,1,一切,一切,引领
,聚集,1,归根到底,归根到底,当前
,科技史,1,战略地位,战略地位,高水平
,科学家,1,夯实,夯实,着力
,着力,1,匮乏,匮乏,特别
,特别,1,,,
,牢固确立,1,,,
,战略地位,1,,,
,我国,1,,,
,成果,1,,,
,当前,1,,,
,归根到底,1,,,
,引领,1,,,
,宝贵,1,,,
,夯实,1,,,
,基础,1,,,
,占据,1,,,
,匮乏,1,,,
,功以,1,,,
,出来,1,,,
,全面,1,,,
,全部,1,,,
,优势,1,,,
,仍然,1,,,
,事物,1,,,
,中人,1,,,
,业由才,1,,,
,世上,1,,,
,不足,1,,,
,,,,,
人才评价制度不合理，唯论文、唯职称、唯学历的现象仍然严重，名目繁多的评审评价让科技工作者应接不暇，人才“帽子”满天飞，人才管理制度还不适应科技创新要求、不符合科技创新规律。要创新人才评价机制，建立健全以创新能力、质量、贡献为导向的科技人才评价体系，形成并实施有利于科技人才潜心研究和创新的评价制度。要注重个人评价和团队评价相结合，尊重和认可团队所有参与者的实际贡献。要完善科技奖励制度，让优秀科技创新人才得到合理回报，释放各类人才创新活力。要通过改革，改变以静态评价结果给人才贴上“永久牌”标签的做法，改变片面将论文、专利、资金数量作为人才评价标准的做法，不能让繁文缛节把科学家的手脚捆死了，不能让无穷的报表和审批把科学家的精力耽误了！,评价,9,评价,评价,创新
